"Lat" "Lon" "Ocean_depth" "d13C" "weights" "run.no"
4.31 -20.21 4095 0.666 4.3 "20"
4.34 -43.49 2816 0.545 4.9 "20"
4.34 -43.49 2816 0.59 4.9 "20"
4.36 -43.7 3164 0.711666666666667 4.9 "20"
4.36 -43.7 3164 0.75 4.9 "20"
4.56 -43.38 3547 0.59 4.9 "20"
4.56 -43.38 3547 0.3925 4.9 "20"
4.76 -43.31 3810 0.253 4.9 "20"
4.76 -43.31 3810 0.2 4.9 "20"
4.79 -43.04 4341 0.38 4.9 "20"
4.79 -43.04 4341 0.34875 4.9 "20"
4.87 -43.21 3995 -0.01 4.9 "20"
4.87 -43.21 3995 -0.08 4.9 "20"
4.92 -20.5 2937 0.956666666666667 4.3 "20"
4.92 -20.5 2937 0.89 4.3 "20"
4.95 -42.89 4556 0.271666666666667 4.9 "20"
4.95 -42.89 4556 0.473333333333333 4.9 "20"
5.26 -21.71 3423 0.683333333333333 4.3 "20"
5.26 -21.71 3423 0.61 4.3 "20"
5.45 -21.14 3160 0.815 4.3 "20"
5.45 -21.14 3160 0.77 4.3 "20"
5.46 -43.75 4012 0.94 4.9 "20"
5.46 -43.75 4012 0.15 4.9 "20"
5.67 -19.85 2862 0.663846153846154 4.3 "20"
5.67 -19.85 2862 0.63 4.3 "20"
5.91 -44.2 4056 0.5275 4.9 "20"
5.91 -44.2 4056 0.39 4.9 "20"
5.98 -43.74 4369 0.749 4.9 "20"
5.98 -43.74 4369 0.668 4.9 "20"
6.13 -43.44 4503 0.281818181818182 4.9 "20"
6.13 -43.44 4503 0.207272727272727 4.9 "20"
6.64 -21.9 3527 0.548333333333333 4.3 "20"
6.64 -21.9 3527 0.546666666666667 4.3 "20"
11.65 -80.13 3237 0.65 4.9 "20"
11.65 -80.13 3237 0.74 4.9 "20"
12.09 -61.24 1299 0.625 4.9 "20"
12.09 -61.24 1299 0.545 4.9 "20"
12.44 -18.06 3223 0.5 4.3 "20"
12.44 -18.06 3223 0.25 4.3 "20"
14.17 -18.58 3167 0.89 4.3 "20"
14.17 -18.58 3167 1.17 4.3 "20"
14.42 -20.54 4202 0.03 4.3 "20"
14.42 -20.54 4202 0.13 4.3 "20"
14.5 -17.95 2384 0.414 4.3 "20"
14.5 -17.95 2384 0.422857142857143 4.3 "20"
15.83 -17.86 2576 0.18 4.3 "20"
15.83 -17.86 2576 0.51 4.3 "20"
18.08 -21.03 3082 0.47 4.3 "20"
18.08 -21.03 3082 0.442083333333333 4.3 "20"
18.43 -21.08 3093 0.5 4.3 "20"
18.43 -21.08 3093 0.515 4.3 "20"
20.75 -18.58 2278 0.64 4.3 "20"
20.75 -18.58 2278 0.49 4.3 "20"
21.15 -18.57 2778 0.5 4.3 "20"
21.15 -18.57 2778 0.49 4.3 "20"
21.24 -18.06 1516 0.725 4.3 "20"
21.24 -18.06 1516 0.71 4.3 "20"
23.14 -17.75 2136 0.4 4.3 "20"
23.14 -17.75 2136 0.44 4.3 "20"
25.17 -16.85 2573 0.683333333333333 4.3 "20"
25.17 -16.85 2573 0.7 4.3 "20"
26.14 -77.23 1320 1.22884615384615 4.9 "20"
26.14 -77.23 1320 1.20153846153846 4.9 "20"
28.89 -13.23 1358 0.77 4.3 "20"
28.89 -13.23 1358 0.72 4.3 "20"
29.98 -10.65 1512 0.79 4.3 "20"
29.98 -10.65 1512 0.65 4.3 "20"
30.63 -12.4 2324 0.64 4.3 "20"
30.63 -12.4 2324 0.53 4.3 "20"
31.41415 -75.25807 3000 0.915 4.9 "20"
31.41415 -75.25807 3000 0.31 4.9 "20"
33.69 -57.63 4583 0.04 4.9 "20"
33.69 -57.63 4583 0.455 4.9 "20"
34.86 -8.13 2460 0.8425 4.3 "20"
34.86 -8.13 2460 0.76 4.3 "20"
34.89 -7.82 2022 0.84 4.3 "20"
34.89 -7.82 2022 0.78 4.3 "20"
35.65 -8.06 1765 1.0225 4.3 "20"
35.65 -8.06 1765 0.77 4.3 "20"
36.05 -72.38 3942 1.25666666666667 4.9 "20"
36.05 -72.38 3942 1.33 4.9 "20"
36.51 -23.74 4170 0.47 4.3 "20"
36.51 -23.74 4170 0.345 4.3 "20"
37.58 -31.84 2690 0.65 4.3 "20"
37.58 -31.84 2690 1.1 4.3 "20"
37.799833 -10.1665 3146 0.555 4.3 "20"
37.799833 -10.1665 3146 0.4925 4.3 "20"
37.8 -10.17 3146 0.3275 4.3 "20"
37.8 -10.17 3146 0.462775 4.3 "20"
37.82 -9.5 1086 0.918 4.3 "20"
37.82 -9.5 1086 0.902 4.3 "20"
38.24 -10.39 4602 0.612777777777778 4.3 "20"
38.24 -10.39 4602 0.648888888888889 4.3 "20"
40.05 -32 2475 1.12333333333333 4.3 "20"
40.05 -32 2475 0.996666666666667 4.3 "20"
40.58 -9.86 2465 0.645 4.3 "20"
40.58 -9.86 2465 0.57 4.3 "20"
41.72 -32.85 3427 0.944 4.3 "20"
41.72 -32.85 3427 0.928 4.3 "20"
41.75 -47.35 4100 0.4225 4.9 "20"
41.75 -47.35 4100 0.52 4.9 "20"
44.07 -40.02 3645 0.54 4.9 "20"
44.07 -40.02 3645 0.586666666666667 4.9 "20"
44.36 -26.54 3050 0.6 4.3 "20"
44.36 -26.54 3050 0.785 4.3 "20"
45.63 -22.75 3625 0.466666666666667 4.3 "20"
45.63 -22.75 3625 0.263333333333333 4.3 "20"
48.22 -27.06 2558 1.0575 4.3 "20"
48.22 -27.06 2558 0.99 4.3 "20"
49.87776 -24.23811 3871 0.72 4.3 "20"
49.87776 -24.23811 3871 0.605 4.3 "20"
49.88 -24.24 3883 0.643333333333333 4.3 "20"
49.88 -24.24 3883 0.475 4.3 "20"
52.55 -20.33 2841 0.88 4.3 "21"
52.55 -20.33 2841 0.65 4.3 "21"
53.18 -19.15 2472 0.85 4.3 "21"
53.18 -19.15 2472 0.64 4.3 "21"
53.54 -20.29 2196 0.79 4.3 "21"
53.54 -20.29 2196 0.9 4.3 "21"
54.25 -16.83 2393 0.62 4.3 "21"
54.25 -16.83 2393 0.83 4.3 "21"
54.63 -16.35 2209 0.81 4.3 "21"
54.63 -16.35 2209 0.79 4.3 "21"
54.96 -19.76 1487 0.78 4.3 "21"
54.96 -19.76 1487 0.37 4.3 "21"
55.48 -14.68 2161 0.795 4.3 "21"
55.48 -14.68 2161 0.83 4.3 "21"
55.49 -14.7 2168 0.96 4.3 "21"
55.49 -14.7 2168 0.98 4.3 "21"
56.04 -23.22 2311 1.09 4.3 "21"
56.04 -23.22 2311 1.06 4.3 "21"
56.16 -31.99 2295 0.645 4.3 "21"
56.16 -31.99 2295 0.696666666666667 4.3 "21"
57.51 -15.85 1134 1.0375 4.3 "21"
57.51 -15.85 1134 1.21 4.3 "21"
59.19 -30.9 1416 0.93 4.3 "21"
59.19 -30.9 1416 0.903333333333333 4.3 "21"
60.4 -23.64 1984 0.78 4.3 "21"
60.4 -23.64 1984 1.055 4.3 "21"
61 -24 1650 0.92 4.3 "21"
61 -24 1650 0.9525 4.3 "21"
64.78 -29.57 1855 0.58 4.3 "21"
64.78 -29.57 1855 0.5625 4.3 "21"
64.8 -29.6 1893 0.6875 4.3 "21"
64.8 -29.6 1893 0.715 4.3 "21"
-44.15 -14.23 3783 -0.72 0.7 "21"
-44.15 -14.23 3783 -0.76 0.7 "21"
-44.07 -14.21 3770 -0.605 0.7 "21"
-44.07 -14.21 3770 -0.735 0.7 "21"
-43.22 11.74 4610 -0.318 0.7 "21"
-43.22 11.74 4610 -0.35 0.7 "21"
-42.91 8.9 3702 -0.173333333333333 0.7 "21"
-42.91 8.9 3702 -0.406666666666667 0.7 "21"
-41.28 -14.49 3134 0.28 0.7 "21"
-41.28 -14.49 3134 0.24 0.7 "21"
-40.94 9.89 4621 0.14 0.7 "21"
-40.94 9.89 4621 0.075 0.7 "21"
-29.51 -8.31 4546 0.418571428571428 3.5 "21"
-29.51 -8.31 4546 0.415714285714286 3.5 "21"
-25.5 11.3 4194 -0.03375 3.5 "21"
-25.5 11.3 4194 -0.066375 3.5 "21"
-24.48 7.53 4084 0.243333333333333 3.5 "21"
-24.48 7.53 4084 0.19 3.5 "21"
-21.59 5.03 4453 -0.0308333333333334 3.5 "21"
-21.59 5.03 4453 -0.065 3.5 "21"
-3.82 -14.9 3984 0.98 5 "21"
-3.82 -14.9 3984 0.823333333333333 5 "21"
-3.56 -16.43 4675 -0.08 5 "21"
-3.56 -16.43 4675 0.21 5 "21"
-3.48 -7.6 4033 0.505 3.5 "21"
-3.48 -7.6 4033 0.51 3.5 "21"
1.66 -10.98 4588 0.71 4.3 "21"
1.66 -10.98 4588 0.72 4.3 "21"
2.46 -19.76 5105 0.258888888888889 4.3 "21"
2.46 -19.76 5105 0.195 4.3 "21"
2.47 -19.73 4998 0.54 4.3 "21"
2.47 -19.73 4998 0.558 4.3 "21"
3.09 -20.02 4745 0.4325 4.3 "21"
3.09 -20.02 4745 0.355 4.3 "21"
4.31 -20.21 4095 0.582 4.3 "21"
4.31 -20.21 4095 0.498 4.3 "21"
4.79 -43.04 4341 0.3175 4.9 "21"
4.79 -43.04 4341 0.28625 4.9 "21"
4.87 -43.21 3995 -0.15 4.9 "21"
4.87 -43.21 3995 -0.166666666666667 4.9 "21"
4.95 -42.89 4556 0.675 4.9 "21"
4.95 -42.89 4556 0.436666666666667 4.9 "21"
5.46 -43.75 4012 0.326666666666667 4.9 "21"
5.46 -43.75 4012 0.503333333333333 4.9 "21"
5.91 -44.2 4056 0.306666666666667 4.9 "21"
5.91 -44.2 4056 0.223333333333333 4.9 "21"
5.98 -43.74 4369 0.587 4.9 "21"
5.98 -43.74 4369 0.506 4.9 "21"
6.13 -43.44 4503 0.132727272727273 4.9 "21"
6.13 -43.44 4503 0.0581818181818182 4.9 "21"
14.42 -20.54 4202 0.23 4.3 "21"
14.42 -20.54 4202 0.13 4.3 "21"
33.69 -57.63 4583 0.24875 4.9 "21"
33.69 -57.63 4583 0.0425 4.9 "21"
36.51 -23.74 4170 0.22 4.3 "21"
36.51 -23.74 4170 0.375 4.3 "21"
38.24 -10.39 4602 0.685 4.3 "21"
38.24 -10.39 4602 0.468888888888889 4.3 "21"
41.75 -47.35 4100 0.49 4.9 "21"
41.75 -47.35 4100 0.403333333333333 4.9 "21"
-36.2667 19.475 2488 0.668571428571429 3.5 "21"
-36.2667 19.475 2488 0.664285714285714 3.5 "21"
-31.46 15.31 1372 0.31 3.5 "21"
-31.46 15.31 1372 0.313333333333333 3.5 "21"
-27.91 -45.88 2504 0.656666666666667 5 "21"
-27.91 -45.88 2504 0.703333333333333 5 "21"
-27.7 -46.52 1567 0.82 5 "21"
-27.7 -46.52 1567 0.69 5 "21"
-27.51 -46.47 1268 0.9 5 "21"
-27.51 -46.47 1268 0.779 5 "21"
-26.95 -44.67 2069 0.4772 5 "21"
-26.95 -44.67 2069 0.3855 5 "21"
-26.7 -43.33 2438 0.517333333333333 5 "21"
-26.7 -43.33 2438 0.487666666666667 5 "21"
-24.69 7.24 3210 0.56 3.5 "21"
-24.69 7.24 3210 0.53 3.5 "21"
-23.43 11.7 2987 0.3 3.5 "21"
-23.43 11.7 2987 0.18 3.5 "21"
-22.33 11.2 3204 0.05 3.5 "21"
-22.33 11.2 3204 0.0533333333333333 3.5 "21"
-21.74 5.42 3772 0.463333333333333 3.5 "21"
-21.74 5.42 3772 0.391666666666667 3.5 "21"
-20.1 9.19 2209 0.6 3.5 "21"
-20.1 9.19 2209 0.535 3.5 "21"
-19.7 8.88 2675 0.205 3.5 "21"
-19.7 8.88 2675 0.14 3.5 "21"
-5.78 -10.75 3125 0.56 3.5 "21"
-5.78 -10.75 3125 0.58 3.5 "21"
-4 10 1000 0.2 3.5 "21"
-4 10 1000 0.03 3.5 "21"
-2.2 5.1 3891 0.603333333333333 3.5 "21"
-2.2 5.1 3891 0.536666666666667 3.5 "21"
-1.67 -12.43 3225 0.693333333333333 3.5 "21"
-1.67 -12.43 3225 0.66 3.5 "21"
-1.34 -11.9733 3911 0.68 3.5 "21"
0.11 -23.23 3806 0.788888888888889 4.3 "21"
0.11 -23.23 3806 0.794444444444445 4.3 "21"
1.37 -33.48 3824 0.71 4.9 "21"
1.37 -33.48 3824 0.95 4.9 "21"
3.72 -42.91 3598 0.504285714285714 4.9 "21"
3.72 -42.91 3598 0.58 4.9 "21"
4.2 -43.49 3040 0.583333333333333 4.9 "21"
4.2 -43.49 3040 0.515 4.9 "21"
4.23 -20.63 3792 0.57 4.3 "21"
4.23 -20.63 3792 0.54 4.3 "21"
4.34 -43.49 2816 0.505 4.9 "21"
4.34 -43.49 2816 0.568333333333333 4.9 "21"
4.36 -43.7 3164 0.593333333333333 4.9 "21"
4.36 -43.7 3164 0.436666666666667 4.9 "21"
4.56 -43.38 3547 0.195 4.9 "21"
4.56 -43.38 3547 0.25 4.9 "21"
4.76 -43.31 3810 0.238333333333333 4.9 "21"
4.76 -43.31 3810 0.276666666666667 4.9 "21"
4.92 -20.5 2937 0.823333333333333 4.3 "21"
4.92 -20.5 2937 0.756666666666667 4.3 "21"
5.26 -21.71 3423 0.606 4.3 "21"
5.26 -21.71 3423 0.602 4.3 "21"
5.45 -21.14 3160 0.71 4.3 "21"
5.45 -21.14 3160 0.65 4.3 "21"
5.67 -19.85 2862 0.605 4.3 "21"
5.67 -19.85 2862 0.58 4.3 "21"
6.64 -21.9 3527 0.545 4.3 "21"
6.64 -21.9 3527 0.543333333333333 4.3 "21"
11.65 -80.13 3237 0.715 4.9 "21"
11.65 -80.13 3237 0.69 4.9 "21"
12.09 -61.24 1299 0.66 4.9 "21"
12.09 -61.24 1299 0.735 4.9 "21"
12.44 -18.06 3223 0.19 4.3 "21"
12.44 -18.06 3223 0.31 4.3 "21"
14.17 -18.58 3167 0.786666666666667 4.3 "21"
14.17 -18.58 3167 0.403333333333333 4.3 "21"
14.5 -17.95 2384 0.425 4.3 "21"
14.5 -17.95 2384 0.326666666666667 4.3 "21"
15.83 -17.86 2576 0.49 4.3 "21"
15.83 -17.86 2576 0.385 4.3 "21"
18.08 -21.03 3082 0.414166666666667 4.3 "21"
18.08 -21.03 3082 0.38625 4.3 "21"
18.43 -21.08 3093 0.53 4.3 "21"
18.43 -21.08 3093 0.516666666666667 4.3 "21"
20.75 -18.58 2278 0.685 4.3 "21"
20.75 -18.58 2278 0.6 4.3 "21"
21.15 -18.57 2778 0.48 4.3 "21"
21.15 -18.57 2778 0.42 4.3 "21"
21.24 -18.06 1516 0.705 4.3 "21"
21.24 -18.06 1516 0.7 4.3 "21"
23.14 -17.75 2136 0.48 4.3 "21"
23.14 -17.75 2136 0.365 4.3 "21"
25.17 -16.85 2573 0.605 4.3 "21"
25.17 -16.85 2573 0.51 4.3 "21"
26.14 -77.23 1320 1.17423076923077 4.9 "21"
26.14 -77.23 1320 1.14692307692308 4.9 "21"
28.89 -13.23 1358 0.67 4.3 "21"
28.89 -13.23 1358 0.56 4.3 "21"
29.98 -10.65 1512 0.695 4.3 "21"
29.98 -10.65 1512 0.52 4.3 "21"
30.63 -12.4 2324 0.42 4.3 "21"
30.63 -12.4 2324 0.585 4.3 "21"
31.41415 -75.25807 3000 0.42 4.9 "21"
31.41415 -75.25807 3000 0.53 4.9 "21"
34.86 -8.13 2460 0.79 4.3 "21"
34.86 -8.13 2460 0.82 4.3 "21"
34.89 -7.82 2022 0.72 4.3 "21"
34.89 -7.82 2022 0.653333333333333 4.3 "21"
35.65 -8.06 1765 0.83 4.3 "21"
35.65 -8.06 1765 0.626666666666667 4.3 "21"
36.05 -72.38 3942 0.95 4.9 "21"
36.05 -72.38 3942 0.896666666666667 4.9 "21"
37.58 -31.84 2690 1.09 4.3 "21"
37.58 -31.84 2690 1 4.3 "21"
37.799833 -10.1665 3146 0.43 4.3 "21"
37.799833 -10.1665 3146 0.74 4.3 "21"
37.8 -10.17 3146 0.59805 4.3 "21"
37.8 -10.17 3146 0.66695 4.3 "21"
37.82 -9.5 1086 0.886 4.3 "21"
37.82 -9.5 1086 0.87 4.3 "21"
40.05 -32 2475 0.97 4.3 "21"
40.05 -32 2475 1.11 4.3 "21"
40.58 -9.86 2465 0.82 4.3 "21"
40.58 -9.86 2465 0.79 4.3 "21"
41.72 -32.85 3427 0.912 4.3 "21"
41.72 -32.85 3427 0.896 4.3 "21"
44.07 -40.02 3645 0.633333333333333 4.9 "21"
44.07 -40.02 3645 0.68 4.9 "21"
44.36 -26.54 3050 0.97 4.3 "21"
44.36 -26.54 3050 0.95 4.3 "21"
45.63 -22.75 3625 0.06 4.3 "21"
45.63 -22.75 3625 0.143333333333333 4.3 "21"
48.22 -27.06 2558 0.9225 4.3 "21"
48.22 -27.06 2558 0.855 4.3 "21"
49.87776 -24.23811 3871 0.47 4.3 "21"
49.87776 -24.23811 3871 0.425 4.3 "21"
49.88 -24.24 3883 0.57 4.3 "21"
49.88 -24.24 3883 0.54 4.3 "21"
52.55 -20.33 2841 0.88 4.3 "22"
52.55 -20.33 2841 0.65 4.3 "22"
53.18 -19.15 2472 0.85 4.3 "22"
53.18 -19.15 2472 0.64 4.3 "22"
53.54 -20.29 2196 0.79 4.3 "22"
53.54 -20.29 2196 0.9 4.3 "22"
54.25 -16.83 2393 0.62 4.3 "22"
54.25 -16.83 2393 0.83 4.3 "22"
54.63 -16.35 2209 0.81 4.3 "22"
54.63 -16.35 2209 0.79 4.3 "22"
54.96 -19.76 1487 0.78 4.3 "22"
54.96 -19.76 1487 0.37 4.3 "22"
55.48 -14.68 2161 0.795 4.3 "22"
55.48 -14.68 2161 0.83 4.3 "22"
55.49 -14.7 2168 0.96 4.3 "22"
55.49 -14.7 2168 0.98 4.3 "22"
56.04 -23.22 2311 1.09 4.3 "22"
56.04 -23.22 2311 1.06 4.3 "22"
56.16 -31.99 2295 0.645 4.3 "22"
56.16 -31.99 2295 0.696666666666667 4.3 "22"
57.51 -15.85 1134 1.0375 4.3 "22"
57.51 -15.85 1134 1.21 4.3 "22"
59.19 -30.9 1416 0.93 4.3 "22"
59.19 -30.9 1416 0.903333333333333 4.3 "22"
60.4 -23.64 1984 0.78 4.3 "22"
60.4 -23.64 1984 1.055 4.3 "22"
61 -24 1650 0.92 4.3 "22"
61 -24 1650 0.9525 4.3 "22"
64.78 -29.57 1855 0.58 4.3 "22"
64.78 -29.57 1855 0.5625 4.3 "22"
64.8 -29.6 1893 0.6875 4.3 "22"
64.8 -29.6 1893 0.715 4.3 "22"
-44.15 -14.23 3783 -0.72 0.7 "22"
-44.15 -14.23 3783 -0.76 0.7 "22"
-44.07 -14.21 3770 -0.605 0.7 "22"
-44.07 -14.21 3770 -0.735 0.7 "22"
-43.22 11.74 4610 -0.318 0.7 "22"
-43.22 11.74 4610 -0.35 0.7 "22"
-42.91 8.9 3702 -0.173333333333333 0.7 "22"
-42.91 8.9 3702 -0.406666666666667 0.7 "22"
-41.28 -14.49 3134 0.28 0.7 "22"
-41.28 -14.49 3134 0.24 0.7 "22"
-40.94 9.89 4621 0.14 0.7 "22"
-40.94 9.89 4621 0.075 0.7 "22"
-36.2667 19.475 2488 0.668571428571429 3.5 "22"
-36.2667 19.475 2488 0.664285714285714 3.5 "22"
-31.46 15.31 1372 0.31 3.5 "22"
-31.46 15.31 1372 0.313333333333333 3.5 "22"
-29.51 -8.31 4546 0.418571428571428 3.5 "22"
-29.51 -8.31 4546 0.415714285714286 3.5 "22"
-27.91 -45.88 2504 0.656666666666667 5 "22"
-27.91 -45.88 2504 0.703333333333333 5 "22"
-27.7 -46.52 1567 0.82 5 "22"
-27.7 -46.52 1567 0.69 5 "22"
-27.51 -46.47 1268 0.9 5 "22"
-27.51 -46.47 1268 0.779 5 "22"
-26.95 -44.67 2069 0.4772 5 "22"
-26.95 -44.67 2069 0.3855 5 "22"
-26.7 -43.33 2438 0.517333333333333 5 "22"
-26.7 -43.33 2438 0.487666666666667 5 "22"
-25.5 11.3 4194 -0.03375 3.5 "22"
-25.5 11.3 4194 -0.066375 3.5 "22"
-24.69 7.24 3210 0.56 3.5 "22"
-24.69 7.24 3210 0.53 3.5 "22"
-24.48 7.53 4084 0.243333333333333 3.5 "22"
-24.48 7.53 4084 0.19 3.5 "22"
-23.43 11.7 2987 0.3 3.5 "22"
-23.43 11.7 2987 0.18 3.5 "22"
-22.33 11.2 3204 0.05 3.5 "22"
-22.33 11.2 3204 0.0533333333333333 3.5 "22"
-21.74 5.42 3772 0.463333333333333 3.5 "22"
-21.74 5.42 3772 0.391666666666667 3.5 "22"
-21.59 5.03 4453 -0.0308333333333334 3.5 "22"
-21.59 5.03 4453 -0.065 3.5 "22"
-20.1 9.19 2209 0.6 3.5 "22"
-20.1 9.19 2209 0.535 3.5 "22"
-19.7 8.88 2675 0.205 3.5 "22"
-19.7 8.88 2675 0.14 3.5 "22"
-5.78 -10.75 3125 0.56 3.5 "22"
-5.78 -10.75 3125 0.58 3.5 "22"
-4 10 1000 0.2 3.5 "22"
-4 10 1000 0.03 3.5 "22"
-3.82 -14.9 3984 0.98 5 "22"
-3.82 -14.9 3984 0.823333333333333 5 "22"
-3.56 -16.43 4675 -0.08 5 "22"
-3.56 -16.43 4675 0.21 5 "22"
-3.48 -7.6 4033 0.505 3.5 "22"
-3.48 -7.6 4033 0.51 3.5 "22"
-2.2 5.1 3891 0.603333333333333 3.5 "22"
-2.2 5.1 3891 0.536666666666667 3.5 "22"
-1.67 -12.43 3225 0.693333333333333 3.5 "22"
-1.67 -12.43 3225 0.66 3.5 "22"
-1.34 -11.9733 3911 0.68 3.5 "22"
0.11 -23.23 3806 0.788888888888889 4.3 "22"
0.11 -23.23 3806 0.794444444444445 4.3 "22"
1.37 -33.48 3824 0.71 4.9 "22"
1.37 -33.48 3824 0.95 4.9 "22"
1.66 -10.98 4588 0.71 4.3 "22"
1.66 -10.98 4588 0.72 4.3 "22"
2.46 -19.76 5105 0.258888888888889 4.3 "22"
2.46 -19.76 5105 0.195 4.3 "22"
2.47 -19.73 4998 0.54 4.3 "22"
2.47 -19.73 4998 0.558 4.3 "22"
3.09 -20.02 4745 0.4325 4.3 "22"
3.09 -20.02 4745 0.355 4.3 "22"
3.72 -42.91 3598 0.504285714285714 4.9 "22"
3.72 -42.91 3598 0.58 4.9 "22"
4.2 -43.49 3040 0.583333333333333 4.9 "22"
4.2 -43.49 3040 0.515 4.9 "22"
4.23 -20.63 3792 0.57 4.3 "22"
4.23 -20.63 3792 0.54 4.3 "22"
4.31 -20.21 4095 0.582 4.3 "22"
4.31 -20.21 4095 0.498 4.3 "22"
4.34 -43.49 2816 0.505 4.9 "22"
4.34 -43.49 2816 0.568333333333333 4.9 "22"
4.36 -43.7 3164 0.593333333333333 4.9 "22"
4.36 -43.7 3164 0.436666666666667 4.9 "22"
4.56 -43.38 3547 0.195 4.9 "22"
4.56 -43.38 3547 0.25 4.9 "22"
4.76 -43.31 3810 0.238333333333333 4.9 "22"
4.76 -43.31 3810 0.276666666666667 4.9 "22"
4.79 -43.04 4341 0.3175 4.9 "22"
4.79 -43.04 4341 0.28625 4.9 "22"
4.87 -43.21 3995 -0.15 4.9 "22"
4.87 -43.21 3995 -0.166666666666667 4.9 "22"
4.92 -20.5 2937 0.823333333333333 4.3 "22"
4.92 -20.5 2937 0.756666666666667 4.3 "22"
4.95 -42.89 4556 0.675 4.9 "22"
4.95 -42.89 4556 0.436666666666667 4.9 "22"
5.26 -21.71 3423 0.606 4.3 "22"
5.26 -21.71 3423 0.602 4.3 "22"
5.45 -21.14 3160 0.71 4.3 "22"
5.45 -21.14 3160 0.65 4.3 "22"
5.46 -43.75 4012 0.326666666666667 4.9 "22"
5.46 -43.75 4012 0.503333333333333 4.9 "22"
5.67 -19.85 2862 0.605 4.3 "22"
5.67 -19.85 2862 0.58 4.3 "22"
5.91 -44.2 4056 0.306666666666667 4.9 "22"
5.91 -44.2 4056 0.223333333333333 4.9 "22"
5.98 -43.74 4369 0.587 4.9 "22"
5.98 -43.74 4369 0.506 4.9 "22"
6.13 -43.44 4503 0.132727272727273 4.9 "22"
6.13 -43.44 4503 0.0581818181818182 4.9 "22"
6.64 -21.9 3527 0.545 4.3 "22"
6.64 -21.9 3527 0.543333333333333 4.3 "22"
11.65 -80.13 3237 0.715 4.9 "22"
11.65 -80.13 3237 0.69 4.9 "22"
12.09 -61.24 1299 0.66 4.9 "22"
12.09 -61.24 1299 0.735 4.9 "22"
12.44 -18.06 3223 0.19 4.3 "22"
12.44 -18.06 3223 0.31 4.3 "22"
14.17 -18.58 3167 0.786666666666667 4.3 "22"
14.17 -18.58 3167 0.403333333333333 4.3 "22"
14.42 -20.54 4202 0.23 4.3 "22"
14.42 -20.54 4202 0.13 4.3 "22"
14.5 -17.95 2384 0.425 4.3 "22"
14.5 -17.95 2384 0.326666666666667 4.3 "22"
15.83 -17.86 2576 0.49 4.3 "22"
15.83 -17.86 2576 0.385 4.3 "22"
18.08 -21.03 3082 0.414166666666667 4.3 "22"
18.08 -21.03 3082 0.38625 4.3 "22"
18.43 -21.08 3093 0.53 4.3 "22"
18.43 -21.08 3093 0.516666666666667 4.3 "22"
20.75 -18.58 2278 0.685 4.3 "22"
20.75 -18.58 2278 0.6 4.3 "22"
21.15 -18.57 2778 0.48 4.3 "22"
21.15 -18.57 2778 0.42 4.3 "22"
21.24 -18.06 1516 0.705 4.3 "22"
21.24 -18.06 1516 0.7 4.3 "22"
23.14 -17.75 2136 0.48 4.3 "22"
23.14 -17.75 2136 0.365 4.3 "22"
25.17 -16.85 2573 0.605 4.3 "22"
25.17 -16.85 2573 0.51 4.3 "22"
26.14 -77.23 1320 1.17423076923077 4.9 "22"
26.14 -77.23 1320 1.14692307692308 4.9 "22"
28.89 -13.23 1358 0.67 4.3 "22"
28.89 -13.23 1358 0.56 4.3 "22"
29.98 -10.65 1512 0.695 4.3 "22"
29.98 -10.65 1512 0.52 4.3 "22"
30.63 -12.4 2324 0.42 4.3 "22"
30.63 -12.4 2324 0.585 4.3 "22"
31.41415 -75.25807 3000 0.42 4.9 "22"
31.41415 -75.25807 3000 0.53 4.9 "22"
33.69 -57.63 4583 0.24875 4.9 "22"
33.69 -57.63 4583 0.0425 4.9 "22"
34.86 -8.13 2460 0.79 4.3 "22"
34.86 -8.13 2460 0.82 4.3 "22"
34.89 -7.82 2022 0.72 4.3 "22"
34.89 -7.82 2022 0.653333333333333 4.3 "22"
35.65 -8.06 1765 0.83 4.3 "22"
35.65 -8.06 1765 0.626666666666667 4.3 "22"
36.05 -72.38 3942 0.95 4.9 "22"
36.05 -72.38 3942 0.896666666666667 4.9 "22"
36.51 -23.74 4170 0.22 4.3 "22"
36.51 -23.74 4170 0.375 4.3 "22"
37.58 -31.84 2690 1.09 4.3 "22"
37.58 -31.84 2690 1 4.3 "22"
37.799833 -10.1665 3146 0.43 4.3 "22"
37.799833 -10.1665 3146 0.74 4.3 "22"
37.8 -10.17 3146 0.59805 4.3 "22"
37.8 -10.17 3146 0.66695 4.3 "22"
37.82 -9.5 1086 0.886 4.3 "22"
37.82 -9.5 1086 0.87 4.3 "22"
38.24 -10.39 4602 0.685 4.3 "22"
38.24 -10.39 4602 0.468888888888889 4.3 "22"
40.05 -32 2475 0.97 4.3 "22"
40.05 -32 2475 1.11 4.3 "22"
40.58 -9.86 2465 0.82 4.3 "22"
40.58 -9.86 2465 0.79 4.3 "22"
41.72 -32.85 3427 0.912 4.3 "22"
41.72 -32.85 3427 0.896 4.3 "22"
41.75 -47.35 4100 0.49 4.9 "22"
41.75 -47.35 4100 0.403333333333333 4.9 "22"
44.07 -40.02 3645 0.633333333333333 4.9 "22"
44.07 -40.02 3645 0.68 4.9 "22"
44.36 -26.54 3050 0.97 4.3 "22"
44.36 -26.54 3050 0.95 4.3 "22"
45.63 -22.75 3625 0.06 4.3 "22"
