"Lat" "Lon" "Ocean_depth" "d13C" "count" "stdev" "run.no"
49.87776 -24.23811 3871 0.759615384615 26 0.274510193169 "3"
54.63 -16.35 2209 0.711428571429 7 0.161289447002 "4"
56.04 -23.22 2311 1.10666666667 3 0.175594229214 "4"
56.16 -31.99 2295 0.721851851852 27 0.184475077263 "4"
53.54 -20.29 2196 0.973157894737 19 0.167134431308 "4"
53.18 -19.15 2472 0.754857142857 35 0.298016693458 "4"
52.55 -20.33 2841 0.844736842105 19 0.21420054002 "4"
54.96 -19.76 1487 1.206 10 0.31411958091 "4"
64.8 -29.6 1893 0.745909090909 44 0.2164439686 "4"
55.48 -14.68 2161 0.8425 16 0.231876403859 "4"
55.49 -14.7 2168 0.982105263158 38 0.153836661267 "4"
57.51 -15.85 1134 0.862 5 0.285166617962 "4"
60.4 -23.64 1984 0.971388888889 36 0.206385946058 "4"
61 -24 1650 0.800833333333 12 0.207121322959 "4"
59.19 -30.9 1416 0.936428571429 14 0.157216516203 "4"
54.25 -16.83 2393 0.721578947368 19 0.264202429922 "4"
64.78 -29.57 1855 0.438333333333 6 0.18060084902 "4"
61 -21 2658 0.995666666667 30 0.1733380857 "4"
-44.07 -14.21 3770 -0.227575757576 33 0.431001959849 "4"
-40.94 9.89 4621 -0.171052631579 19 0.31541673909 "4"
-42.91 8.9 3702 -0.32 10 0.227254140654 "4"
-43.22 11.74 4610 -0.3775 4 0.31255666153 "4"
-41.28 -14.49 3134 0.326666666667 3 0.290057465571 "4"
-44.15 -14.23 3783 -0.444545454545 11 0.646070640663 "4"
-4 10 1000 0.134285714286 7 0.154796333167 "4"
41.72 -32.85 3427 1.01 7 0.145945195193 "4"
6.64 -21.9 3527 0.626666666667 3 0.196553639837 "4"
5.45 -21.14 3160 0.69 4 0.213541565041 "4"
4.23 -20.63 3792 0.528 5 0.286478620494 "4"
3.09 -20.02 4745 0.3675 4 0.171148084029 "4"
2.46 -19.76 5105 0.28 4 0.345156969122 "4"
2.47 -19.73 4998 0.6475 4 0.120933866224 "4"
4.31 -20.21 4095 0.565 4 0.174068951855 "4"
4.92 -20.5 2937 0.794 5 0.258611678004 "4"
5.26 -21.71 3423 0.78 5 0.256515106768 "4"
5.91 -44.2 4056 0.39 7 0.394883949197 "4"
-22.92 6.04 2505 0.795 4 0.0903696114115 "4"
-21.74 5.42 3772 0.592 5 0.252230053721 "4"
-21.59 5.03 4453 0.155 8 0.326321489157 "4"
-3.48 -7.6 4033 0.629 10 0.28250663709 "4"
1.66 -10.98 4588 0.676666666667 6 0.246062322729 "4"
-1.67 -12.43 3225 0.606 5 0.242342732509 "4"
-5.78 -10.75 3125 0.775 10 0.201397892519 "4"
-3.56 -12.56 2945 0.686 10 0.39370603811 "4"
-3.82 -14.9 3984 0.74 7 0.179071680248 "4"
-3.56 -16.43 4675 0.304615384615 13 0.272109517922 "4"
-24.48 7.53 4084 0.252222222222 9 0.170204125815 "4"
-24.69 7.24 3210 0.593333333333 6 0.132463831542 "4"
-23.43 11.7 2987 0.218181818182 11 0.212641396808 "4"
30.63 -12.4 2324 0.588461538462 13 0.331558093297 "4"
28.89 -13.23 1358 0.748888888889 9 0.184624243021 "4"
20.75 -18.58 2278 0.559032258065 31 0.211838851311 "4"
14.5 -17.95 2384 0.299682539683 63 0.344378674989 "4"
12.44 -18.06 3223 0.120476190476 21 0.257962714175 "4"
35.65 -8.06 1765 0.866153846154 39 0.151181581039 "4"
21.15 -18.57 2778 0.390714285714 14 0.275582300585 "4"
15.83 -17.86 2576 0.425217391304 23 0.408476877784 "4"
23.14 -17.75 2136 0.4404 25 0.244378122316 "4"
25.17 -16.85 2573 0.626923076923 13 0.296602557176 "4"
5.67 -19.85 2862 0.53 2 0.141421356237 "4"
44.36 -26.54 3050 0.827692307692 13 0.196432933684 "4"
34.89 -7.82 2022 0.78375 8 0.254611047903 "4"
34.86 -8.13 2460 0.746923076923 13 0.23527943016 "4"
29.98 -10.65 1512 0.772 10 0.201041731433 "4"
21.24 -18.06 1516 0.766666666667 9 0.0583095189485 "4"
14.42 -20.54 4202 0.198125 16 0.212735163995 "4"
-2.2 5.1 3891 0.603333333333 3 0.30550504633 "4"
48.22 -27.06 2558 1.0525 8 0.20603397778 "4"
49.88 -24.24 3883 0.742857142857 35 0.305840898936 "4"
37.58 -31.84 2690 0.960909090909 11 0.196135389232 "4"
4.87 -43.21 3995 0.09 8 0.263601430735 "4"
4.95 -42.89 4556 0.271666666667 12 0.426653645635 "4"
4.79 -43.04 4341 0.4125 12 0.334531558506 "4"
4.56 -43.38 3547 0.403571428571 14 0.434256342992 "4"
4.36 -43.7 3164 0.826666666667 12 0.407438413268 "4"
4.34 -43.41 3063 0.341818181818 11 0.452676886572 "4"
4.34 -43.49 2816 0.711428571429 7 0.194373229589 "4"
4.76 -43.31 3810 0.331 10 0.2554494949 "4"
-27.51 -46.47 1268 0.954666666667 15 0.115608740813 "4"
33.69 -57.63 4583 0.0906896551724 29 0.547917688256 "4"
12.09 -61.24 1299 0.737777777778 36 0.200258563022 "4"
38.24 -10.39 4602 0.475 4 0.256190033634 "4"
40.58 -9.86 2465 0.349705882353 34 0.365202188036 "4"
37.8 -10.17 3146 0.530039285714 28 0.261717052954 "4"
45.63 -22.75 3625 0.44 7 0.287286152352 "4"
26.14 -77.23 1320 1.33166666667 6 0.245553795871 "4"
-31.46 15.31 1372 0.325 6 0.100945529866 "4"
18.08 -21.03 3082 0.793333333333 3 0.292631736716 "4"
0.11 -23.23 3806 0.775 2 0.0353553390593 "4"
4.2 -43.49 3040 0.453333333333 3 0.231156512634 "4"
3.72 -42.91 3598 0.284 5 0.405191312839 "4"
5.46 -44.48 3326 0.705 2 0.700035713375 "4"
5.46 -43.75 4012 0.57 8 0.327021187605 "4"
5.98 -43.74 4369 0.43 3 0.405092582011 "4"
37.82 -9.5 1086 0.635 2 0.219203102168 "4"
-22.33 11.2 3204 0.198888888889 9 0.274155268253 "4"
-25.5 11.3 4194 0.0853333333333 3 0.160388071044 "4"
-27.7 -46.52 1567 0.862 5 0.235095725184 "4"
