16.98	266.02	-0.33
17	266.30	0.51
17.02	266.58	0.17
17.04	266.85	-0.03
17.06	267.13	-0.04
17.08	267.41	-0.12
17.1	267.69	-0.07
17.12	267.96	0.07
17.14	268.24	-0.19
17.2	269.07	-0.22
17.22	269.35	-0.12
17.24	269.63	-0.61
17.26	269.91	-0.42
17.28	270.18	-0.28
17.3	270.46	-0.44
17.32	270.74	-0.61
17.34	271.01	-0.4
17.36	271.29	0.44
17.38	271.57	0.44
17.4	271.85	0.23
17.44	272.40	-0.14
17.48	272.96	-0.16
17.5	273.23	-0.15
17.52	273.51	-0.2
17.54	273.79	-0.19
17.56	274.07	-0.37
17.58	274.34	-0.12
17.6	274.62	-0.27
17.64	275.18	-0.44
17.66	275.45	-0.34
17.68	275.73	0
17.7	276.01	-0.38
17.72	276.28	-0.01
17.74	276.56	0.48
17.76	276.84	0.02
17.78	277.12	-0.23
17.82	277.67	0.38
17.84	277.95	0.2
17.86	278.23	0.48
17.88	278.50	0.4
17.9	278.78	-0.02
17.94	279.34	0.43
17.96	279.61	0.61
17.98	279.89	0.47
18	280.17	0.93
18.02	280.45	0.77
18.04	280.72	0.85
18.06	281.00	0.23
18.08	281.32	1.05
18.1	281.65	0.42
18.14	282.29	0.54
18.16	282.62	0.45
18.18	282.94	0.34
18.2	283.26	0.55
18.24	283.91	0.31
18.26	284.24	0.81
18.28	284.56	0.36
18.3	284.88	0.5
18.32	285.21	0.56
18.34	285.53	0.52
18.36	285.85	0.62
18.38	286.18	0.55
18.4	286.50	0.72
18.42	286.82	0.05
18.44	287.15	0.61
18.46	287.47	0.6
18.48	287.79	0.32
18.5	288.12	0.28
18.52	288.44	0.31
18.54	288.76	0.61
18.56	289.09	0.45
18.58	289.41	-0.01
18.6	289.74	0.06
18.62	290.06	0.25
18.64	290.38	0.41
18.66	290.71	0.45
18.68	291.03	0.06
18.7	291.35	-0.06
18.72	291.68	-0.33
18.74	292.00	0.04
18.76	292.25	-0.02
18.78	292.49	0.09
18.8	292.74	-0.23
18.82	292.99	-0.3
18.84	293.23	-0.18
18.86	293.48	-0.61
18.88	293.72	-0.15
18.9	293.97	-0.21
18.92	294.22	-0.39
18.94	294.46	-0.5
18.96	294.71	-0.34
18.98	294.96	-0.65
19	295.20	-0.33
19.02	295.45	0.35
19.04	295.69	0.24
19.06	295.94	0.35
19.08	296.19	0.4
19.1	296.43	0.62
19.12	296.68	0.24
19.14	296.93	-0.3
19.16	297.17	0.48
19.18	297.42	0.49
19.2	297.66	0.56
19.22	297.91	0.67
19.24	298.16	0.71
19.26	298.40	0.63
19.28	298.65	0.52
19.3	298.90	0.76
19.32	299.14	0.63
19.34	299.39	0.45
19.36	299.63	0.59
19.38	299.88	0.83
19.4	300.13	0.66
19.42	300.37	0.4
19.44	300.62	0.65
19.46	300.87	0.61
19.48	301.11	0.85
19.5	301.36	0.67
19.52	301.60	0.66
19.54	301.85	0.59
19.56	302.10	0.45
19.58	302.34	0.53
19.6	302.59	0.69
19.62	302.84	0.39
19.64	303.08	0.24
19.66	303.33	0.57
19.68	303.57	0.62
19.7	303.82	0.71
19.72	304.07	0.42
19.74	304.31	0.62
19.76	304.56	0.09
19.78	304.81	0.43
19.8	305.05	0.17
19.82	305.30	0.62
19.86	305.79	0.49
19.88	306.04	0.57
19.9	306.28	0.47
19.92	306.53	0.37
19.94	306.78	-0.41
19.96	307.02	0.38
19.98	307.27	0.31
20	307.51	0.38
20.02	307.76	0.2
20.04	308.01	-0.09
20.06	308.25	0.27
20.08	308.50	0.26
20.1	308.75	0.28
20.12	308.99	0.64
20.14	309.24	0.64
20.16	309.49	0.47
20.18	309.73	0.33
20.2	309.98	0.64
20.22	310.22	0.56
20.24	310.47	0.12
20.26	310.72	0.04
20.28	310.96	0.43
20.3	311.21	0.26
20.32	311.46	0.47
