lower,Lat,Lon,Ocean_depth,d13C,count,_merge,edgecolor
27.5,4.23,-20.63,3792.0,0.2736363636363637,,none,"(0, 0, 1, 0.5)"
27.75,4.23,-20.63,3792.0,0.2745454545454546,,none,"(0, 0, 1, 0.5)"
28.0,4.23,-20.63,3792.0,0.27545454545454545,,none,"(0, 0, 1, 0.5)"
28.25,4.23,-20.63,3792.0,0.27636363636363637,,none,"(0, 0, 1, 0.5)"
28.5,4.23,-20.63,3792.0,0.2772727272727273,,none,"(0, 0, 1, 0.5)"
28.75,4.23,-20.63,3792.0,0.2781818181818182,,none,"(0, 0, 1, 0.5)"
29.0,4.23,-20.63,3792.0,0.2790909090909091,,none,"(0, 0, 1, 0.5)"
29.5,4.23,-20.63,3792.0,,,none,"(0, 0, 1, 0.5)"
29.75,4.23,-20.63,3792.0,,,none,"(0, 0, 1, 0.5)"
5.0,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
5.25,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
5.5,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
5.75,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
6.0,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
6.25,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
6.5,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
6.75,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
7.0,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
7.5,4.31,-20.21,4095.0,0.5981818181818181,,none,"(0, 0, 1, 0.5)"
7.75,4.31,-20.21,4095.0,0.5963636363636363,,none,"(0, 0, 1, 0.5)"
8.0,4.31,-20.21,4095.0,0.5945454545454545,,none,"(0, 0, 1, 0.5)"
8.25,4.31,-20.21,4095.0,0.5927272727272727,,none,"(0, 0, 1, 0.5)"
8.5,4.31,-20.21,4095.0,0.5909090909090908,,none,"(0, 0, 1, 0.5)"
8.75,4.31,-20.21,4095.0,0.5890909090909091,,none,"(0, 0, 1, 0.5)"
9.0,4.31,-20.21,4095.0,0.5872727272727273,,none,"(0, 0, 1, 0.5)"
9.25,4.31,-20.21,4095.0,0.5854545454545454,,none,"(0, 0, 1, 0.5)"
9.5,4.31,-20.21,4095.0,0.5836363636363636,,none,"(0, 0, 1, 0.5)"
9.75,4.31,-20.21,4095.0,0.5818181818181818,,none,"(0, 0, 1, 0.5)"
10.25,4.31,-20.21,4095.0,0.5988888888888888,,none,"(0, 0, 1, 0.5)"
10.5,4.31,-20.21,4095.0,0.6177777777777778,,none,"(0, 0, 1, 0.5)"
10.75,4.31,-20.21,4095.0,0.6366666666666666,,none,"(0, 0, 1, 0.5)"
11.0,4.31,-20.21,4095.0,0.6555555555555556,,none,"(0, 0, 1, 0.5)"
11.25,4.31,-20.21,4095.0,0.6744444444444444,,none,"(0, 0, 1, 0.5)"
11.5,4.31,-20.21,4095.0,0.6933333333333334,,none,"(0, 0, 1, 0.5)"
11.75,4.31,-20.21,4095.0,0.7122222222222222,,none,"(0, 0, 1, 0.5)"
12.0,4.31,-20.21,4095.0,0.731111111111111,,none,"(0, 0, 1, 0.5)"
12.5,4.31,-20.21,4095.0,0.708,,none,"(0, 0, 1, 0.5)"
12.75,4.31,-20.21,4095.0,0.666,,none,"(0, 0, 1, 0.5)"
13.0,4.31,-20.21,4095.0,0.624,,none,"(0, 0, 1, 0.5)"
13.25,4.31,-20.21,4095.0,0.5820000000000001,,none,"(0, 0, 1, 0.5)"
13.5,4.31,-20.21,4095.0,0.54,,none,"(0, 0, 1, 0.5)"
13.75,4.31,-20.21,4095.0,0.498,,none,"(0, 0, 1, 0.5)"
14.0,4.31,-20.21,4095.0,0.456,,none,"(0, 0, 1, 0.5)"
14.25,4.31,-20.21,4095.0,0.41400000000000003,,none,"(0, 0, 1, 0.5)"
14.5,4.31,-20.21,4095.0,0.37200000000000005,,none,"(0, 0, 1, 0.5)"
15.0,4.31,-20.21,4095.0,0.33416666666666667,,none,"(0, 0, 1, 0.5)"
15.25,4.31,-20.21,4095.0,0.3383333333333334,,none,"(0, 0, 1, 0.5)"
15.5,4.31,-20.21,4095.0,0.3425,,none,"(0, 0, 1, 0.5)"
15.75,4.31,-20.21,4095.0,0.3466666666666667,,none,"(0, 0, 1, 0.5)"
16.0,4.31,-20.21,4095.0,0.35083333333333333,,none,"(0, 0, 1, 0.5)"
16.25,4.31,-20.21,4095.0,0.355,,none,"(0, 0, 1, 0.5)"
16.5,4.31,-20.21,4095.0,0.3591666666666667,,none,"(0, 0, 1, 0.5)"
16.75,4.31,-20.21,4095.0,0.36333333333333334,,none,"(0, 0, 1, 0.5)"
17.0,4.31,-20.21,4095.0,0.3675,,none,"(0, 0, 1, 0.5)"
17.25,4.31,-20.21,4095.0,0.3716666666666667,,none,"(0, 0, 1, 0.5)"
17.5,4.31,-20.21,4095.0,0.37583333333333335,,none,"(0, 0, 1, 0.5)"
18.0,4.31,-20.21,4095.0,0.35888888888888887,,none,"(0, 0, 1, 0.5)"
18.25,4.31,-20.21,4095.0,0.3377777777777778,,none,"(0, 0, 1, 0.5)"
18.5,4.31,-20.21,4095.0,0.31666666666666665,,none,"(0, 0, 1, 0.5)"
18.75,4.31,-20.21,4095.0,0.29555555555555557,,none,"(0, 0, 1, 0.5)"
19.0,4.31,-20.21,4095.0,0.27444444444444444,,none,"(0, 0, 1, 0.5)"
19.25,4.31,-20.21,4095.0,0.2533333333333333,,none,"(0, 0, 1, 0.5)"
19.5,4.31,-20.21,4095.0,0.23222222222222222,,none,"(0, 0, 1, 0.5)"
19.75,4.31,-20.21,4095.0,0.2111111111111111,,none,"(0, 0, 1, 0.5)"
20.25,4.31,-20.21,4095.0,0.177,,none,"(0, 0, 1, 0.5)"
20.5,4.31,-20.21,4095.0,0.164,,none,"(0, 0, 1, 0.5)"
20.75,4.31,-20.21,4095.0,0.151,,none,"(0, 0, 1, 0.5)"
21.0,4.31,-20.21,4095.0,0.138,,none,"(0, 0, 1, 0.5)"
21.25,4.31,-20.21,4095.0,0.125,,none,"(0, 0, 1, 0.5)"
21.5,4.31,-20.21,4095.0,0.11199999999999999,,none,"(0, 0, 1, 0.5)"
21.75,4.31,-20.21,4095.0,0.09899999999999999,,none,"(0, 0, 1, 0.5)"
22.0,4.31,-20.21,4095.0,0.086,,none,"(0, 0, 1, 0.5)"
22.25,4.31,-20.21,4095.0,0.073,,none,"(0, 0, 1, 0.5)"
22.75,4.31,-20.21,4095.0,0.075,,none,"(0, 0, 1, 0.5)"
23.0,4.31,-20.21,4095.0,0.09,,none,"(0, 0, 1, 0.5)"
23.25,4.31,-20.21,4095.0,0.10500000000000001,,none,"(0, 0, 1, 0.5)"
23.5,4.31,-20.21,4095.0,0.12,,none,"(0, 0, 1, 0.5)"
23.75,4.31,-20.21,4095.0,0.135,,none,"(0, 0, 1, 0.5)"
24.0,4.31,-20.21,4095.0,0.15000000000000002,,none,"(0, 0, 1, 0.5)"
24.25,4.31,-20.21,4095.0,0.165,,none,"(0, 0, 1, 0.5)"
24.5,4.31,-20.21,4095.0,0.18,,none,"(0, 0, 1, 0.5)"
25.0,4.31,-20.21,4095.0,0.17142857142857143,,none,"(0, 0, 1, 0.5)"
25.25,4.31,-20.21,4095.0,0.14785714285714285,,none,"(0, 0, 1, 0.5)"
25.5,4.31,-20.21,4095.0,0.12428571428571429,,none,"(0, 0, 1, 0.5)"
25.75,4.31,-20.21,4095.0,0.10071428571428571,,none,"(0, 0, 1, 0.5)"
26.0,4.31,-20.21,4095.0,0.07714285714285714,,none,"(0, 0, 1, 0.5)"
26.25,4.31,-20.21,4095.0,0.053571428571428575,,none,"(0, 0, 1, 0.5)"
26.75,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
27.0,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
27.25,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
27.5,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
27.75,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
28.0,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
28.25,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
28.5,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
28.75,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
29.0,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
29.25,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
29.5,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
29.75,4.31,-20.21,4095.0,,,none,"(0, 0, 1, 0.5)"
5.0,4.36,-43.7,3164.0,,,none,"(0, 0, 1, 0.5)"
5.25,4.36,-43.7,3164.0,,,none,"(0, 0, 1, 0.5)"
5.75,4.36,-43.7,3164.0,1.0039583333333333,,none,"(0, 0, 1, 0.5)"
6.0,4.36,-43.7,3164.0,1.0229166666666667,,none,"(0, 0, 1, 0.5)"
6.25,4.36,-43.7,3164.0,1.041875,,none,"(0, 0, 1, 0.5)"
6.5,4.36,-43.7,3164.0,1.0608333333333333,,none,"(0, 0, 1, 0.5)"
6.75,4.36,-43.7,3164.0,1.0797916666666667,,none,"(0, 0, 1, 0.5)"
7.0,4.36,-43.7,3164.0,1.0987500000000001,,none,"(0, 0, 1, 0.5)"
7.25,4.36,-43.7,3164.0,1.1177083333333333,,none,"(0, 0, 1, 0.5)"
7.5,4.36,-43.7,3164.0,1.1366666666666667,,none,"(0, 0, 1, 0.5)"
7.75,4.36,-43.7,3164.0,1.1266666666666667,,none,"(0, 0, 1, 0.5)"
8.0,4.36,-43.7,3164.0,1.1166666666666667,,none,"(0, 0, 1, 0.5)"
8.25,4.36,-43.7,3164.0,1.1066666666666667,,none,"(0, 0, 1, 0.5)"
8.5,4.36,-43.7,3164.0,1.0966666666666667,,none,"(0, 0, 1, 0.5)"
8.75,4.36,-43.7,3164.0,1.0866666666666667,,none,"(0, 0, 1, 0.5)"
9.0,4.36,-43.7,3164.0,1.0766666666666667,,none,"(0, 0, 1, 0.5)"
9.25,4.36,-43.7,3164.0,1.0666666666666667,,none,"(0, 0, 1, 0.5)"
9.5,4.36,-43.7,3164.0,1.0127083333333333,,none,"(0, 0, 1, 0.5)"
9.75,4.36,-43.7,3164.0,0.95875,,none,"(0, 0, 1, 0.5)"
10.0,4.36,-43.7,3164.0,0.9047916666666667,,none,"(0, 0, 1, 0.5)"
10.25,4.36,-43.7,3164.0,0.8508333333333333,,none,"(0, 0, 1, 0.5)"
10.5,4.36,-43.7,3164.0,0.796875,,none,"(0, 0, 1, 0.5)"
10.75,4.36,-43.7,3164.0,0.7429166666666667,,none,"(0, 0, 1, 0.5)"
11.0,4.36,-43.7,3164.0,0.6889583333333333,,none,"(0, 0, 1, 0.5)"
11.5,4.36,-43.7,3164.0,0.6541666666666667,,none,"(0, 0, 1, 0.5)"
11.75,4.36,-43.7,3164.0,0.6733333333333333,,none,"(0, 0, 1, 0.5)"
12.0,4.36,-43.7,3164.0,0.6925,,none,"(0, 0, 1, 0.5)"
12.25,4.36,-43.7,3164.0,0.7116666666666667,,none,"(0, 0, 1, 0.5)"
12.5,4.36,-43.7,3164.0,0.7308333333333333,,none,"(0, 0, 1, 0.5)"
13.0,4.36,-43.7,3164.0,0.6716666666666666,,none,"(0, 0, 1, 0.5)"
13.25,4.36,-43.7,3164.0,0.5933333333333334,,none,"(0, 0, 1, 0.5)"
13.5,4.36,-43.7,3164.0,0.515,,none,"(0, 0, 1, 0.5)"
13.75,4.36,-43.7,3164.0,0.4366666666666667,,none,"(0, 0, 1, 0.5)"
14.0,4.36,-43.7,3164.0,0.3583333333333334,,none,"(0, 0, 1, 0.5)"
14.5,4.36,-43.7,3164.0,0.33625000000000005,,none,"(0, 0, 1, 0.5)"
14.75,4.36,-43.7,3164.0,0.3925,,none,"(0, 0, 1, 0.5)"
15.0,4.36,-43.7,3164.0,0.44875,,none,"(0, 0, 1, 0.5)"
15.25,4.36,-43.7,3164.0,0.505,,none,"(0, 0, 1, 0.5)"
15.5,4.36,-43.7,3164.0,0.56125,,none,"(0, 0, 1, 0.5)"
15.75,4.36,-43.7,3164.0,0.6174999999999999,,none,"(0, 0, 1, 0.5)"
16.0,4.36,-43.7,3164.0,0.67375,,none,"(0, 0, 1, 0.5)"
16.5,4.36,-43.7,3164.0,0.69,,none,"(0, 0, 1, 0.5)"
16.75,4.36,-43.7,3164.0,0.65,,none,"(0, 0, 1, 0.5)"
17.0,4.36,-43.7,3164.0,0.61,,none,"(0, 0, 1, 0.5)"
17.25,4.36,-43.7,3164.0,0.57,,none,"(0, 0, 1, 0.5)"
17.5,4.36,-43.7,3164.0,0.53,,none,"(0, 0, 1, 0.5)"
18.0,4.36,-43.7,3164.0,0.488,,none,"(0, 0, 1, 0.5)"
18.25,4.36,-43.7,3164.0,0.486,,none,"(0, 0, 1, 0.5)"
18.5,4.36,-43.7,3164.0,0.484,,none,"(0, 0, 1, 0.5)"
18.75,4.36,-43.7,3164.0,0.482,,none,"(0, 0, 1, 0.5)"
19.25,4.36,-43.7,3164.0,0.47875,,none,"(0, 0, 1, 0.5)"
19.5,4.36,-43.7,3164.0,0.4775,,none,"(0, 0, 1, 0.5)"
19.75,4.36,-43.7,3164.0,0.47624999999999995,,none,"(0, 0, 1, 0.5)"
20.0,4.36,-43.7,3164.0,0.475,,none,"(0, 0, 1, 0.5)"
20.25,4.36,-43.7,3164.0,0.47375,,none,"(0, 0, 1, 0.5)"
20.5,4.36,-43.7,3164.0,0.4725,,none,"(0, 0, 1, 0.5)"
20.75,4.36,-43.7,3164.0,0.47124999999999995,,none,"(0, 0, 1, 0.5)"
21.25,4.36,-43.7,3164.0,0.432,,none,"(0, 0, 1, 0.5)"
21.5,4.36,-43.7,3164.0,0.394,,none,"(0, 0, 1, 0.5)"
21.75,4.36,-43.7,3164.0,0.356,,none,"(0, 0, 1, 0.5)"
22.0,4.36,-43.7,3164.0,0.318,,none,"(0, 0, 1, 0.5)"
22.5,4.36,-43.7,3164.0,0.29500000000000004,,none,"(0, 0, 1, 0.5)"
22.75,4.36,-43.7,3164.0,0.31000000000000005,,none,"(0, 0, 1, 0.5)"
23.0,4.36,-43.7,3164.0,0.325,,none,"(0, 0, 1, 0.5)"
23.5,4.36,-43.7,3164.0,0.3125,,none,"(0, 0, 1, 0.5)"
23.75,4.36,-43.7,3164.0,0.28500000000000003,,none,"(0, 0, 1, 0.5)"
24.0,4.36,-43.7,3164.0,0.2575,,none,"(0, 0, 1, 0.5)"
24.5,4.36,-43.7,3164.0,0.24666666666666667,,none,"(0, 0, 1, 0.5)"
24.75,4.36,-43.7,3164.0,0.26333333333333336,,none,"(0, 0, 1, 0.5)"
25.25,4.36,-43.7,3164.0,0.37333333333333335,,none,"(0, 0, 1, 0.5)"
25.5,4.36,-43.7,3164.0,0.4666666666666667,,none,"(0, 0, 1, 0.5)"
26.0,4.36,-43.7,3164.0,0.5725,,none,"(0, 0, 1, 0.5)"
26.25,4.36,-43.7,3164.0,0.585,,none,"(0, 0, 1, 0.5)"
26.5,4.36,-43.7,3164.0,0.5975,,none,"(0, 0, 1, 0.5)"
27.0,4.36,-43.7,3164.0,0.5675,,none,"(0, 0, 1, 0.5)"
27.25,4.36,-43.7,3164.0,0.525,,none,"(0, 0, 1, 0.5)"
27.5,4.36,-43.7,3164.0,0.4825,,none,"(0, 0, 1, 0.5)"
28.0,4.36,-43.7,3164.0,0.41875,,none,"(0, 0, 1, 0.5)"
28.25,4.36,-43.7,3164.0,0.39749999999999996,,none,"(0, 0, 1, 0.5)"
28.5,4.36,-43.7,3164.0,0.37625,,none,"(0, 0, 1, 0.5)"
29.0,4.36,-43.7,3164.0,,,none,"(0, 0, 1, 0.5)"
29.25,4.36,-43.7,3164.0,,,none,"(0, 0, 1, 0.5)"
29.5,4.36,-43.7,3164.0,,,none,"(0, 0, 1, 0.5)"
29.75,4.36,-43.7,3164.0,,,none,"(0, 0, 1, 0.5)"
5.25,4.56,-43.38,3547.0,0.647142857142857,,none,"(0, 0, 1, 0.5)"
5.5,4.56,-43.38,3547.0,0.6109523809523809,,none,"(0, 0, 1, 0.5)"
5.75,4.56,-43.38,3547.0,0.5747619047619047,,none,"(0, 0, 1, 0.5)"
6.0,4.56,-43.38,3547.0,0.5385714285714285,,none,"(0, 0, 1, 0.5)"
6.25,4.56,-43.38,3547.0,0.5023809523809524,,none,"(0, 0, 1, 0.5)"
6.5,4.56,-43.38,3547.0,0.46619047619047616,,none,"(0, 0, 1, 0.5)"
7.0,4.56,-43.38,3547.0,0.485,,none,"(0, 0, 1, 0.5)"
7.25,4.56,-43.38,3547.0,0.54,,none,"(0, 0, 1, 0.5)"
7.5,4.56,-43.38,3547.0,0.595,,none,"(0, 0, 1, 0.5)"
7.75,4.56,-43.38,3547.0,0.65,,none,"(0, 0, 1, 0.5)"
8.0,4.56,-43.38,3547.0,0.7050000000000001,,none,"(0, 0, 1, 0.5)"
8.25,4.56,-43.38,3547.0,0.76,,none,"(0, 0, 1, 0.5)"
8.5,4.56,-43.38,3547.0,0.815,,none,"(0, 0, 1, 0.5)"
9.0,4.56,-43.38,3547.0,0.82875,,none,"(0, 0, 1, 0.5)"
9.25,4.56,-43.38,3547.0,0.7875000000000001,,none,"(0, 0, 1, 0.5)"
9.5,4.56,-43.38,3547.0,0.7462500000000001,,none,"(0, 0, 1, 0.5)"
10.0,4.56,-43.38,3547.0,0.676,,none,"(0, 0, 1, 0.5)"
10.25,4.56,-43.38,3547.0,0.647,,none,"(0, 0, 1, 0.5)"
10.5,4.56,-43.38,3547.0,0.6180000000000001,,none,"(0, 0, 1, 0.5)"
10.75,4.56,-43.38,3547.0,0.5890000000000001,,none,"(0, 0, 1, 0.5)"
11.25,4.56,-43.38,3547.0,0.5675,,none,"(0, 0, 1, 0.5)"
11.5,4.56,-43.38,3547.0,0.575,,none,"(0, 0, 1, 0.5)"
11.75,4.56,-43.38,3547.0,0.5825,,none,"(0, 0, 1, 0.5)"
12.25,4.56,-43.38,3547.0,0.49124999999999996,,none,"(0, 0, 1, 0.5)"
12.5,4.56,-43.38,3547.0,0.39249999999999996,,none,"(0, 0, 1, 0.5)"
12.75,4.56,-43.38,3547.0,0.29374999999999996,,none,"(0, 0, 1, 0.5)"
13.25,4.56,-43.38,3547.0,0.21333333333333332,,none,"(0, 0, 1, 0.5)"
13.5,4.56,-43.38,3547.0,0.23166666666666666,,none,"(0, 0, 1, 0.5)"
14.0,4.56,-43.38,3547.0,0.1575,,none,"(0, 0, 1, 0.5)"
14.25,4.56,-43.38,3547.0,0.065,,none,"(0, 0, 1, 0.5)"
14.5,4.56,-43.38,3547.0,-0.02749999999999997,,none,"(0, 0, 1, 0.5)"
15.0,4.56,-43.38,3547.0,-0.08333333333333333,,none,"(0, 0, 1, 0.5)"
15.25,4.56,-43.38,3547.0,-0.04666666666666666,,none,"(0, 0, 1, 0.5)"
15.75,4.56,-43.38,3547.0,0.003333333333333334,,none,"(0, 0, 1, 0.5)"
16.0,4.56,-43.38,3547.0,0.01666666666666667,,none,"(0, 0, 1, 0.5)"
16.5,4.56,-43.38,3547.0,-0.03,,none,"(0, 0, 1, 0.5)"
16.75,4.56,-43.38,3547.0,-0.09,,none,"(0, 0, 1, 0.5)"
17.25,4.56,-43.38,3547.0,-0.057499999999999996,,none,"(0, 0, 1, 0.5)"
17.5,4.56,-43.38,3547.0,0.035,,none,"(0, 0, 1, 0.5)"
17.75,4.56,-43.38,3547.0,0.12749999999999997,,none,"(0, 0, 1, 0.5)"
18.25,4.56,-43.38,3547.0,0.23925925925925925,,none,"(0, 0, 1, 0.5)"
18.5,4.56,-43.38,3547.0,0.25851851851851854,,none,"(0, 0, 1, 0.5)"
18.75,4.56,-43.38,3547.0,0.2777777777777778,,none,"(0, 0, 1, 0.5)"
19.0,4.56,-43.38,3547.0,0.29703703703703704,,none,"(0, 0, 1, 0.5)"
19.25,4.56,-43.38,3547.0,0.3162962962962963,,none,"(0, 0, 1, 0.5)"
19.5,4.56,-43.38,3547.0,0.33555555555555555,,none,"(0, 0, 1, 0.5)"
19.75,4.56,-43.38,3547.0,0.3548148148148148,,none,"(0, 0, 1, 0.5)"
20.0,4.56,-43.38,3547.0,0.37407407407407406,,none,"(0, 0, 1, 0.5)"
20.5,4.56,-43.38,3547.0,0.3927777777777778,,none,"(0, 0, 1, 0.5)"
20.75,4.56,-43.38,3547.0,0.3922222222222222,,none,"(0, 0, 1, 0.5)"
21.0,4.56,-43.38,3547.0,0.39166666666666666,,none,"(0, 0, 1, 0.5)"
21.25,4.56,-43.38,3547.0,0.3911111111111111,,none,"(0, 0, 1, 0.5)"
21.5,4.56,-43.38,3547.0,0.39055555555555554,,none,"(0, 0, 1, 0.5)"
21.75,4.56,-43.38,3547.0,0.39,,none,"(0, 0, 1, 0.5)"
22.0,4.56,-43.38,3547.0,0.3894444444444444,,none,"(0, 0, 1, 0.5)"
22.25,4.56,-43.38,3547.0,0.3888888888888889,,none,"(0, 0, 1, 0.5)"
22.5,4.56,-43.38,3547.0,0.3883333333333333,,none,"(0, 0, 1, 0.5)"
22.75,4.56,-43.38,3547.0,0.3877777777777778,,none,"(0, 0, 1, 0.5)"
23.0,4.56,-43.38,3547.0,0.38722222222222225,,none,"(0, 0, 1, 0.5)"
23.25,4.56,-43.38,3547.0,0.38666666666666666,,none,"(0, 0, 1, 0.5)"
23.5,4.56,-43.38,3547.0,0.3861111111111111,,none,"(0, 0, 1, 0.5)"
23.75,4.56,-43.38,3547.0,0.38555555555555554,,none,"(0, 0, 1, 0.5)"
24.25,4.56,-43.38,3547.0,0.3840909090909091,,none,"(0, 0, 1, 0.5)"
24.5,4.56,-43.38,3547.0,0.3831818181818182,,none,"(0, 0, 1, 0.5)"
24.75,4.56,-43.38,3547.0,0.38227272727272726,,none,"(0, 0, 1, 0.5)"
25.0,4.56,-43.38,3547.0,0.38136363636363635,,none,"(0, 0, 1, 0.5)"
25.25,4.56,-43.38,3547.0,0.38045454545454543,,none,"(0, 0, 1, 0.5)"
25.5,4.56,-43.38,3547.0,0.3795454545454546,,none,"(0, 0, 1, 0.5)"
25.75,4.56,-43.38,3547.0,0.37863636363636366,,none,"(0, 0, 1, 0.5)"
26.0,4.56,-43.38,3547.0,0.37772727272727274,,none,"(0, 0, 1, 0.5)"
26.25,4.56,-43.38,3547.0,0.37681818181818183,,none,"(0, 0, 1, 0.5)"
26.5,4.56,-43.38,3547.0,0.3759090909090909,,none,"(0, 0, 1, 0.5)"
27.0,4.56,-43.38,3547.0,0.3566666666666667,,none,"(0, 0, 1, 0.5)"
27.25,4.56,-43.38,3547.0,0.3383333333333333,,none,"(0, 0, 1, 0.5)"
27.5,4.56,-43.38,3547.0,0.32,,none,"(0, 0, 1, 0.5)"
27.75,4.56,-43.38,3547.0,0.30166666666666664,,none,"(0, 0, 1, 0.5)"
28.0,4.56,-43.38,3547.0,0.2833333333333333,,none,"(0, 0, 1, 0.5)"
28.25,4.56,-43.38,3547.0,0.265,,none,"(0, 0, 1, 0.5)"
28.5,4.56,-43.38,3547.0,0.24666666666666667,,none,"(0, 0, 1, 0.5)"
28.75,4.56,-43.38,3547.0,0.22833333333333333,,none,"(0, 0, 1, 0.5)"
29.25,4.56,-43.38,3547.0,,,none,"(0, 0, 1, 0.5)"
29.5,4.56,-43.38,3547.0,,,none,"(0, 0, 1, 0.5)"
29.75,4.56,-43.38,3547.0,,,none,"(0, 0, 1, 0.5)"
5.0,4.76,-43.31,3810.0,,,none,"(0, 0, 1, 0.5)"
5.5,4.76,-43.31,3810.0,0.8013636363636364,,none,"(0, 0, 1, 0.5)"
5.75,4.76,-43.31,3810.0,0.7627272727272727,,none,"(0, 0, 1, 0.5)"
6.0,4.76,-43.31,3810.0,0.7240909090909091,,none,"(0, 0, 1, 0.5)"
6.25,4.76,-43.31,3810.0,0.6854545454545454,,none,"(0, 0, 1, 0.5)"
6.5,4.76,-43.31,3810.0,0.6468181818181818,,none,"(0, 0, 1, 0.5)"
6.75,4.76,-43.31,3810.0,0.6081818181818182,,none,"(0, 0, 1, 0.5)"
7.0,4.76,-43.31,3810.0,0.5695454545454546,,none,"(0, 0, 1, 0.5)"
7.25,4.76,-43.31,3810.0,0.530909090909091,,none,"(0, 0, 1, 0.5)"
7.5,4.76,-43.31,3810.0,0.4922727272727273,,none,"(0, 0, 1, 0.5)"
7.75,4.76,-43.31,3810.0,0.45363636363636367,,none,"(0, 0, 1, 0.5)"
8.25,4.76,-43.31,3810.0,0.42055555555555557,,none,"(0, 0, 1, 0.5)"
8.5,4.76,-43.31,3810.0,0.42611111111111116,,none,"(0, 0, 1, 0.5)"
8.75,4.76,-43.31,3810.0,0.4316666666666667,,none,"(0, 0, 1, 0.5)"
9.0,4.76,-43.31,3810.0,0.43722222222222223,,none,"(0, 0, 1, 0.5)"
9.25,4.76,-43.31,3810.0,0.4427777777777778,,none,"(0, 0, 1, 0.5)"
9.5,4.76,-43.31,3810.0,0.44833333333333336,,none,"(0, 0, 1, 0.5)"
9.75,4.76,-43.31,3810.0,0.4538888888888889,,none,"(0, 0, 1, 0.5)"
10.0,4.76,-43.31,3810.0,0.4594444444444445,,none,"(0, 0, 1, 0.5)"
10.5,4.76,-43.31,3810.0,0.4355555555555556,,none,"(0, 0, 1, 0.5)"
10.75,4.76,-43.31,3810.0,0.40611111111111114,,none,"(0, 0, 1, 0.5)"
11.0,4.76,-43.31,3810.0,0.3766666666666667,,none,"(0, 0, 1, 0.5)"
11.25,4.76,-43.31,3810.0,0.3472222222222222,,none,"(0, 0, 1, 0.5)"
11.5,4.76,-43.31,3810.0,0.3177777777777778,,none,"(0, 0, 1, 0.5)"
11.75,4.76,-43.31,3810.0,0.28833333333333333,,none,"(0, 0, 1, 0.5)"
12.0,4.76,-43.31,3810.0,0.2588888888888889,,none,"(0, 0, 1, 0.5)"
12.25,4.76,-43.31,3810.0,0.22944444444444445,,none,"(0, 0, 1, 0.5)"
12.75,4.76,-43.31,3810.0,0.21642857142857144,,none,"(0, 0, 1, 0.5)"
13.0,4.76,-43.31,3810.0,0.23285714285714287,,none,"(0, 0, 1, 0.5)"
13.25,4.76,-43.31,3810.0,0.24928571428571428,,none,"(0, 0, 1, 0.5)"
13.5,4.76,-43.31,3810.0,0.26571428571428574,,none,"(0, 0, 1, 0.5)"
13.75,4.76,-43.31,3810.0,0.28214285714285714,,none,"(0, 0, 1, 0.5)"
14.0,4.76,-43.31,3810.0,0.2985714285714286,,none,"(0, 0, 1, 0.5)"
14.5,4.76,-43.31,3810.0,0.22749999999999998,,none,"(0, 0, 1, 0.5)"
14.75,4.76,-43.31,3810.0,0.13999999999999999,,none,"(0, 0, 1, 0.5)"
15.0,4.76,-43.31,3810.0,0.05249999999999999,,none,"(0, 0, 1, 0.5)"
15.25,4.76,-43.31,3810.0,-0.03500000000000003,,none,"(0, 0, 1, 0.5)"
15.5,4.76,-43.31,3810.0,-0.12250000000000005,,none,"(0, 0, 1, 0.5)"
16.0,4.76,-43.31,3810.0,-0.1732142857142857,,none,"(0, 0, 1, 0.5)"
16.25,4.76,-43.31,3810.0,-0.1364285714285714,,none,"(0, 0, 1, 0.5)"
16.5,4.76,-43.31,3810.0,-0.09964285714285712,,none,"(0, 0, 1, 0.5)"
16.75,4.76,-43.31,3810.0,-0.06285714285714283,,none,"(0, 0, 1, 0.5)"
17.0,4.76,-43.31,3810.0,-0.02607142857142855,,none,"(0, 0, 1, 0.5)"
